x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
A5622,A0,A1,2.0,A0,A0,A2,A2,A1,A2,70.7,A0
A5623,A1,A1,27.0,A0,A1,A2,A1,A1,A3,86.45,A0
A5624,A1,A0,47.0,A0,A0,A2,A1,A1,A3,84.95,
A5625,A0,A1,10.0,A0,A0,A2,A1,A2,A1,110.1,A1
A5626,A0,A1,18.0,A1,A2,A1,A2,A1,A2,33.6,A0
A5627,A0,A0,33.0,A0,A0,A2,A2,A2,A1,95.8,A1
A5628,A0,A0,56.0,A0,A1,A0,A0,A0,A0,25.15,A1
A5629,A0,A0,11.0,A0,A0,A0,A0,A0,A2,20.0,A0
A5630,A0,A0,3.0,A0,A0,A1,A1,A1,A2,56.15,A1
A5631,A0,A1,9.0,A0,A1,A2,A2,A1,A1,81.15,A0
A5632,A0,A0,62.0,A1,A2,A1,A2,A1,A3,39.0,A0
A5633,A0,A0,6.0,A0,A0,A0,A0,A0,A0,19.0,
A5634,A1,A1,21.0,A0,A1,A2,A2,A2,A1,94.25,A1
A5635,A0,A1,,A0,A1,A0,A0,A0,A3,24.7,
A5636,A0,A1,1.0,A0,A1,A2,A2,A1,A1,75.45,A1
A5637,A0,A1,25.0,A0,A1,A0,A0,A0,A0,24.75,A1
A5638,A0,A0,54.0,A0,A0,A1,A2,A2,A3,69.95,A0
A5639,A0,A1,2.0,A1,A2,A1,A2,A2,A1,49.25,A1
A5640,A0,A0,71.0,A0,A1,A2,A1,A2,A1,109.25,A0
A5641,A0,A0,54.0,A0,A1,A0,A0,A0,A3,24.75,A0
A5642,A0,A1,71.0,A0,A1,A2,A2,A2,A0,97.65,A0
A5643,A1,A0,16.0,A0,A0,A2,A2,A2,A1,91.55,A0
A5644,A0,A0,72.0,A0,A1,A2,A1,A2,A3,109.2,
A5645,A0,A0,6.0,A0,A0,A1,A2,A1,A2,48.8,A0
A5646,A0,A0,56.0,A0,A1,A1,A1,A1,A0,59.5,A0
A5647,A0,A0,72.0,A0,A1,A0,A0,A0,A3,24.3,A0
A5648,A0,A1,8.0,A0,A0,A1,A2,A1,A1,49.85,A1
A5649,A0,A1,4.0,A0,A0,A1,A2,A1,A1,49.4,A1
A5650,A0,A1,68.0,A1,A2,A1,A2,A1,A2,38.9,A0
A5651,A0,A1,1.0,A0,A0,A1,A1,A2,A3,70.45,A0
A5652,A1,A0,32.0,A0,A1,A2,A2,A2,A1,85.3,A1
A5653,A0,A0,69.0,A0,A0,A0,A0,A0,A3,20.2,A0
A5654,A0,A0,-302.25421056442445,A1,A2,A1,A2,A1,A2,25.0,A0
A5655,A0,A1,56.0,A0,A1,A0,A0,A0,A1,24.9,
A5656,A0,A0,67.0,A0,A0,A1,A1,A1,A0,50.55,A0
A5657,A0,A1,5.0,A0,A1,A2,A2,A1,A3,75.9,
A5658,A0,A0,4.0,A1,A2,A1,A2,A1,A1,25.15,A0
A5659,A0,A1,61.0,A0,A0,A0,A0,A0,A3,19.45,A0
A5660,A0,A1,41.0,A1,A2,A1,A2,A2,A1,51.35,A0
A5661,A1,A0,21.0,A0,A0,A2,A2,A1,A3,86.55,A0
A5662,A1,A1,,A0,A0,A0,A0,A0,A1,19.45,A1
A5663,A0,A1,,A1,A2,A1,A1,A1,A2,45.9,
A5664,A0,A1,39.0,A0,A1,A2,A1,A2,A1,106.4,A0
A5665,A1,A1,13.0,A0,A0,A1,A1,A1,A1,59.9,A0
A5666,A0,A1,1.0,A0,A0,A0,A0,A0,A2,19.55,A0
,A0,A1,67.0,A1,A2,A1,A2,A2,A0,53.4,A0
A5668,A0,A0,,A0,A1,A2,A2,A2,A0,110.15,A0
A5669,A1,A0,1.0,A1,A2,A1,A2,A1,A1,24.8,A1
A5670,A0,A1,27.0,A0,A0,A0,A0,A0,A2,19.6,
A5671,A0,A0,34.0,A1,A2,A1,A2,A1,A1,44.85,A0
A5672,A0,A0,10.0,A0,A0,A1,A1,A1,A2,55.55,
A5673,A0,A1,1.0,A0,A1,A1,A2,A1,A2,50.75,
A5674,A1,A0,29.0,A0,A1,A2,A1,A2,A1,95.9,A1
A5675,A0,A1,39.0,A0,A1,A1,A2,A1,A0,53.85,A0
A5676,A0,A0,6.0,A0,A0,A0,A0,A0,A0,20.4,A0
A5677,A1,A0,47.0,A0,A1,A1,A1,A1,A0,67.45,A0
A5678,A0,A0,22.0,A0,A0,A0,A0,A0,A3,20.75,A0
A5679,A0,A1,3.0,A0,A0,A0,A0,A0,A2,19.45,A0
A5680,A0,A0,64.0,A0,A1,A2,A2,A1,A3,86.8,
A5681,A0,A0,1.0,A0,A0,A0,A0,A0,A2,20.55,A1
A5682,A0,A1,14.0,A1,A2,A1,A2,A2,A1,50.75,A1
A5683,A0,A1,38.0,A0,A0,A2,A1,A1,A0,84.25,A1
A5684,A0,A0,26.0,A0,A0,A0,A0,A0,A0,19.15,A0
A5685,A0,A0,4.0,A0,A1,A2,A1,A1,A3,84.8,A1
A5686,A0,A1,15.0,A0,A0,A1,A2,A2,A1,59.45,A1
A5687,A0,A1,26.0,A0,A0,A0,A0,A0,A0,19.8,A0
A5688,A1,A0,56.0,A0,A0,A1,A2,A2,A0,72.6,A0
A5689,A0,A1,,A0,A1,A2,A1,A1,A0,92.7,A0
A5690,A0,A1,56.0,A0,A0,A1,A1,A2,A0,81.8,A0
A5691,A0,A1,25.0,A1,A2,A1,A2,A2,A1,54.2,A0
A5692,A0,A0,41.0,A0,A1,A2,A1,A2,A3,113.6,A1
A5693,A0,A0,71.0,A0,A1,A1,A1,A2,A0,90.55,A0
A5694,A0,A0,72.0,A0,A1,A2,A1,A2,A1,115.55,A0
A5695,A0,A1,2.0,A0,A1,A2,A2,A2,A1,85.7,A1
A5696,A0,A0,40.0,A0,A1,A2,A1,A2,A1,101.3,A1
A5697,A0,A1,2.0,A0,A0,A1,A1,A1,A2,49.6,A1
A5698,A0,A1,40.0,A0,A1,A2,A2,A2,A0,105.95,A0
A5699,A0,A0,,A0,A1,A2,A1,A2,A1,110.15,
A5700,A0,A0,26.0,A1,A2,A1,A1,A1,A3,47.85,A0
A5701,A0,A0,63.0,A0,A0,A2,A2,A1,A0,81.15,A0
A5702,A0,A1,72.0,A0,A1,A2,A1,A2,A1,104.95,A0
A5703,A1,A1,,A0,A1,A2,A2,A2,A0,90.5,A0
A5704,A0,A1,3.0,A0,A0,A1,A2,A1,A2,44.75,A0
A5705,A1,A0,66.0,A0,A1,A2,A1,A2,A1,108.45,A0
A5706,A0,A0,13.0,A0,A1,A1,A2,A2,A1,65.85,A0
A5707,A0,A0,30.0,A0,A1,A0,A0,A0,A2,25.1,A0
A5708,A0,A0,72.0,A0,A1,A2,A2,A2,A0,84.5,A0
A5709,A0,A1,68.0,A0,A1,A2,A1,A2,A0,117.2,A0
A5710,A0,A0,72.0,A0,A1,A2,A1,A2,A3,98.65,A0
A5711,A0,A1,49.0,A0,A0,A1,A1,A1,A3,67.4,A0
A5712,A0,A0,65.0,A0,A0,A1,A2,A1,A0,59.8,A0
A5713,A1,A0,3.0,A0,A0,A2,A2,A1,A1,80.4,A1
A5714,A0,A0,72.0,A0,A1,A1,A1,A2,A3,92.65,A0
A5715,A0,A1,1.0,A0,A0,A2,A2,A1,A1,68.65,A1
A5716,A0,A1,30.0,A0,A0,A2,A2,A2,A3,94.4,A0
A5717,A0,A0,58.0,A1,A2,A1,A2,A2,A0,45.0,A0
A5718,A1,A0,71.0,A1,A2,A1,A1,A2,A3,52.3,A0
,A1,A0,7.0,A1,A2,A1,A2,A1,A3,29.8,A0
A5720,A0,A1,52.0,A0,A1,A1,A2,A1,A0,74.0,A0
A5721,A1,A1,,A0,A1,A2,A1,A2,A1,105.0,A1
A5722,A0,A0,3.0,A1,A2,A1,A1,A2,A2,40.3,A0
A5723,A1,A1,5.0,A0,A1,A2,A2,A1,A0,83.15,A1
A5724,A0,A0,43.0,A0,A1,A2,A2,A2,A3,92.55,A0
A5725,A0,A0,61.0,A0,A0,A2,A1,A2,A0,103.9,A0
A5726,A0,A0,,A0,A1,A2,A2,A1,A1,74.95,A0
A5727,A0,A1,70.0,A0,A1,A2,A1,A2,A2,111.15,A0
A5728,A1,A0,44.0,A0,A1,A2,A2,A2,A1,104.15,A0
A5729,A0,A1,3.0,A0,A1,A2,A2,A2,A1,85.3,A1
A5730,A0,A1,12.0,A0,A0,A0,A0,A0,A3,19.35,A0
A5731,A0,A0,67.0,A0,A1,A0,A0,A0,A0,25.6,A0
A5732,A0,A1,50.0,A0,A0,A2,A2,A2,A3,89.7,A0
A5733,A0,A0,65.0,A0,A0,A0,A0,A0,A0,19.85,A0
A5734,A0,A1,1.0,A0,A0,A1,A2,A1,A1,50.15,A0
A5735,A0,A0,55.0,A0,A1,A2,A1,A1,A1,96.75,A1
A5736,A0,A0,49.0,A0,A0,A2,A2,A2,A0,99.25,A0
A5737,A0,A1,28.0,A0,A0,A1,A2,A1,A2,54.3,A0
A5738,A0,A0,69.0,A0,A0,A0,A0,A0,A3,19.9,A0
A5739,A1,A1,56.0,A0,A1,A2,A1,A2,A3,104.75,A1
A5740,A1,A1,66.0,A0,A1,A1,A1,A1,A0,63.85,A0
A5741,A0,A1,31.0,A0,A0,A0,A0,A0,A2,20.95,A0
A5742,A0,A0,27.0,A0,A1,A1,A2,A2,A2,80.85,A0
A5743,A0,A0,4.0,A0,A0,A0,A0,A0,A1,19.95,A0
A5744,A0,A1,58.0,A0,A1,A2,A2,A1,A3,80.65,A0
A5745,A0,A0,71.0,A0,A1,A0,A0,A0,A0,25.35,
A5746,A0,A0,49.0,A0,A1,A2,A1,A2,A1,98.35,A0
A5747,A0,A0,72.0,A0,A1,A0,A0,A0,A3,24.45,A0
A5748,A1,A0,53.0,A0,A0,A2,A1,A1,A1,94.0,A0
A5749,A0,A0,44.0,A0,A0,A1,A1,A1,A2,61.9,A0
A5750,A0,A0,55.0,A0,A0,A1,A1,A1,A2,56.8,A0
A5751,A0,A0,29.0,A0,A1,A2,A1,A1,A1,84.45,A1
A5752,A0,A1,31.0,A0,A1,A2,A2,A1,A0,79.85,A1
A5753,A0,A1,,A0,A1,A2,A2,A2,A1,101.35,A0
A5754,A0,A0,65.0,A0,A1,A2,A1,A1,A3,91.85,A1
A5755,A0,A0,62.0,A0,A1,A2,A1,A2,A1,110.8,A0
A5756,A0,A0,48.0,A0,A1,A0,A0,A0,A3,26.3,A0
A5757,A0,A1,1.0,A1,A2,A1,A2,A1,A3,25.25,A0
A5758,A0,A1,1.0,A0,A0,A2,A2,A1,A2,70.6,A0
A5759,A0,A1,50.0,A1,A2,A1,A1,A1,A2,35.0,A0
A5760,A0,A1,2.0,A0,A1,A2,A2,A2,A1,96.0,A1
A5761,A0,A1,7.0,A0,A1,A2,A2,A1,A1,90.45,A1
A5762,A0,A0,45.0,A0,A0,A1,A1,A2,A3,78.8,
A5763,A0,A0,34.0,A0,A0,A0,A0,A0,A2,20.8,A0
A5764,A0,A1,1.0,A0,A0,A0,A0,A0,A0,19.3,A0
A5765,A0,A1,1.0,A0,A0,A2,A2,A1,A2,70.75,
A5766,A0,A1,4.0,A1,A2,A1,A2,A2,A2,48.25,A0
A5767,A0,A1,47.0,A0,A1,A2,A1,A2,A1,106.35,A0
A5768,A0,A0,7.0,A0,A0,A0,A0,A0,A3,20.25,A0
A5769,A0,A1,9.0,A0,A0,A1,A2,A1,A1,45.15,A1
A5770,A1,A1,33.0,A1,A2,A1,A2,A2,A1,54.6,A0
A5771,A0,A0,27.0,A0,A0,A2,A1,A1,A0,80.65,A0
A5772,A0,A1,29.0,A0,A1,A2,A1,A2,A0,100.55,A0
A5773,A0,A1,1.0,A0,A0,A1,A2,A1,A1,45.8,
A5774,A0,A1,13.0,A0,A0,A1,A1,A2,A3,67.8,
A5775,A1,A1,10.0,A0,A0,A2,A2,A2,A1,79.25,A1
A5776,A0,A1,31.0,A0,A0,A2,A2,A1,A1,87.6,A0
,A0,A0,72.0,A0,A1,A0,A0,A0,A3,26.25,A0
A5778,A0,A1,67.0,A0,A0,A1,A2,A2,A3,65.55,A0
A5779,A0,A1,54.0,A1,A2,A1,A2,A2,A3,44.1,
A5780,A0,A0,49.0,A0,A0,A0,A0,A0,A3,20.05,A0
A5781,A0,A0,7.0,A0,A0,A2,A2,A1,A1,86.25,A1
A5782,A0,A0,33.0,A0,A1,A2,A1,A1,A0,88.6,
A5783,A1,A1,24.0,A0,A1,A2,A2,A1,A1,76.1,
A5784,A0,A0,67.0,A0,A0,A1,A1,A2,A0,69.2,A0
A5785,A0,A0,71.0,A0,A1,A2,A2,A2,A3,93.7,A1
A5786,A0,A0,57.0,A0,A0,A1,A2,A1,A1,55.7,A0
A5787,A0,A0,3.0,A0,A1,A2,A2,A1,A0,74.75,A1
A5788,A1,A0,24.0,A0,A1,A2,A2,A1,A1,78.85,A1
A5789,A0,A1,22.0,A0,A0,A0,A0,A0,A2,20.05,A0
A5790,A0,A1,45.0,A0,A1,A2,A1,A2,A3,96.75,
A5791,A0,A1,10.0,A0,A0,A0,A0,A0,A1,20.0,A0
A5792,A0,A1,48.0,A0,A0,A2,A2,A2,A0,102.5,
A5793,A1,A1,68.0,A0,A0,A0,A0,A0,A0,20.0,A0
A5794,A0,A1,4.0,A0,A0,A1,A2,A1,A0,55.5,A0
A5795,A0,A0,18.0,A0,A0,A2,A2,A2,A2,95.15,A1
A5796,A0,A1,2.0,A0,A0,A0,A0,A0,A1,19.9,A0
A5797,A0,A0,72.0,A0,A1,A1,A1,A2,A3,82.15,A0
A5798,A0,A1,8.0,A0,A1,A1,A2,A2,A1,71.15,A1
A5799,A0,A0,1.0,A0,A0,A0,A0,A0,A2,19.45,
A5800,A0,A0,49.0,A0,A1,A0,A0,A0,A2,25.25,A0
A5801,A0,A0,61.0,A1,A2,A1,A1,A2,A3,50.7,A0
A5802,A0,A1,48.0,A0,A1,A1,A1,A1,A3,64.4,A0
A5803,A0,A1,13.0,A0,A0,A1,A2,A2,A0,66.4,A0
A5804,A0,A0,19.0,A0,A0,A0,A0,A0,A2,20.2,A0
A5805,A1,A0,62.0,A0,A1,A2,A1,A1,A1,89.1,A0
A5806,A0,A0,60.0,A0,A1,A2,A1,A2,A3,102.5,A0
A5807,A0,A1,33.0,A0,A0,A0,A0,A0,A2,20.35,A0
A5808,A0,A0,37.0,A0,A1,A2,A1,A1,A1,92.95,A0
A5809,A0,A1,29.0,A0,A0,A0,A0,A0,A2,19.85,A0
A5810,A1,A1,45.0,A0,A1,A2,A1,A1,A1,97.05,A0
A5811,A0,A1,2.0,A0,A0,A0,A0,A0,A2,20.3,
A5812,A0,A1,5.0,A1,A2,A1,A1,A2,A0,50.95,
A5813,A0,A1,1.0,A0,A0,A1,A2,A1,A1,43.8,A0
A5814,A0,A1,7.0,A0,A1,A2,A1,A1,A3,78.55,A0
A5815,A0,A1,15.0,A0,A0,A2,A2,A1,A1,86.2,
A5816,A0,A0,39.0,A0,A0,A2,A2,A1,A3,81.5,A0
A5817,A0,A1,8.0,A0,A1,A2,A2,A2,A3,84.5,A1
A5818,A0,A0,,A0,A1,A1,A2,A2,A0,82.0,A0
A5819,A1,A1,22.0,A0,A1,A2,A2,A1,A3,74.4,A1
A5820,A1,A1,1.0,A0,A0,A2,A2,A1,A1,71.0,A1
A5821,A0,A0,26.0,A0,A0,A1,A1,A2,A3,81.9,A0
,A0,A0,72.0,A0,A1,A2,A1,A2,A0,104.45,A0
A5823,A0,A1,6.0,A0,A0,A0,A0,A0,A2,20.6,A0
A5824,A0,A1,1.0,A0,A0,A1,A2,A1,A1,45.3,A1
A5825,A0,A1,12.0,A0,A1,A2,A1,A1,A3,89.75,A1
A5826,A1,A0,52.0,A0,A1,A2,A2,A2,A1,104.2,A1
A5827,A1,A1,45.0,A0,A0,A1,A2,A2,A0,62.7,A1
A5828,A0,A0,70.0,A0,A0,A1,A1,A2,A2,67.95,A0
A5829,A0,A1,35.0,A0,A1,A2,A1,A2,A2,113.2,A0
A5830,A1,A1,5.0,A0,A0,A2,A2,A1,A2,70.25,A1
A5831,A0,A0,22.0,A0,A0,A1,A1,A1,A2,54.7,A0
A5832,A0,A0,18.0,A0,A0,A1,A2,A1,A2,50.3,
A5833,A0,A0,49.0,A1,A2,A1,A2,A2,A1,39.2,A0
A5834,A0,A0,35.0,A0,A1,A0,A0,A0,A3,25.45,A0
A5835,A0,A1,10.0,A0,A1,A2,A2,A2,A1,86.45,A1
A5836,A0,A0,64.0,A0,A1,A2,A2,A1,A0,94.6,A0
A5837,A0,A0,8.0,A0,A0,A1,A2,A1,A0,51.3,A0
A5838,A0,A0,58.0,A0,A1,A1,A1,A1,A0,71.6,A0
A5839,A0,A1,22.0,A0,A0,A0,A0,A0,A1,20.55,
A5840,A0,A0,30.0,A0,A1,A1,A1,A1,A1,67.6,
A5841,A0,A0,24.0,A0,A0,A0,A0,A0,A0,20.8,A0
A5842,A1,A1,9.0,A0,A0,A2,A2,A2,A1,79.55,
A5843,A0,A0,42.0,A0,A1,A2,A1,A2,A1,99.45,A1
A5844,A0,A0,44.0,A0,A0,A1,A1,A1,A3,59.85,A0
A5845,A0,A1,20.0,A0,A0,A2,A1,A2,A3,108.2,A0
A5846,A0,A1,67.0,A0,A1,A2,A1,A2,A0,116.2,A1
A5847,A0,A0,72.0,A0,A0,A0,A0,A0,A0,19.8,A0
A5848,A0,A1,28.0,A0,A1,A1,A2,A1,A2,59.0,A0
A5849,A0,A0,22.0,A0,A0,A2,A2,A2,A1,80.15,A0
A5850,A1,A1,64.0,A1,A2,A1,A1,A1,A1,43.85,A0
A5851,A0,A0,30.0,A0,A1,A2,A1,A1,A3,83.55,A0
A5852,A0,A1,8.0,A0,A0,A1,A2,A1,A2,45.15,
A5853,A0,A0,72.0,A0,A0,A1,A1,A2,A3,83.7,A0
A5854,A0,A1,22.0,A0,A0,A2,A1,A2,A2,84.3,A1
A5855,A0,A1,8.0,A1,A2,A1,A2,A1,A2,29.35,A0
A5856,A0,A1,51.0,A0,A1,A2,A2,A2,A3,83.4,A0
A5857,A0,A1,,A0,A0,A2,A2,A1,A1,71.65,A1
A5858,A0,A1,5.0,A0,A0,A1,A2,A1,A0,53.85,A1
A5859,A0,A1,3.0,A0,A1,A1,A2,A1,A3,50.4,A0
A5860,A0,A1,18.0,A0,A1,A1,A2,A1,A2,56.25,A0
A5861,A0,A0,30.0,A1,A2,A1,A2,A2,A0,51.2,A1
A5862,A0,A0,72.0,A0,A1,A0,A0,A0,A0,26.45,A0
A5863,A0,A0,57.0,A0,A0,A0,A0,A0,A3,20.1,A0
A5864,A0,A0,53.0,A0,A1,A0,A0,A0,A0,25.55,
A5865,A0,A0,25.0,A0,A0,A2,A2,A1,A1,85.9,A0
A5866,A0,A1,5.0,A0,A0,A0,A0,A0,A2,20.15,A0
A5867,A0,A0,28.0,A0,A1,A0,A0,A0,A2,25.55,A0
A5868,A0,A1,23.0,A0,A0,A1,A2,A1,A0,49.7,A0
A5869,A0,A0,47.0,A0,A0,A1,A2,A1,A0,66.05,A0
A5870,A0,A0,,A0,A0,A0,A0,A0,A2,20.15,A0
A5871,A0,A0,24.0,A0,A1,A0,A0,A0,A2,24.7,A0
A5872,A0,A0,44.0,A0,A0,A0,A0,A0,A3,20.6,A0
A5873,A0,A1,3.0,A0,A0,A2,A2,A1,A1,70.25,A0
A5874,A0,A1,22.0,A0,A0,A1,A1,A1,A0,55.15,A1
A5875,A1,A0,22.0,A0,A1,A1,A1,A1,A2,63.55,A0
A5876,A0,A1,26.0,A1,A2,A1,A1,A1,A3,39.95,A0
A5877,A0,A1,72.0,A0,A1,A2,A2,A1,A3,84.7,A0
A5878,A0,A0,68.0,A0,A1,A1,A2,A1,A3,58.25,A0
A5879,A0,A0,46.0,A0,A0,A0,A0,A0,A0,19.75,A0
,A0,A0,,A0,A1,A2,A1,A2,A3,106.0,A0
A5881,A0,A1,,A0,A1,A2,A2,A1,A3,84.3,A0
A5882,A0,A0,72.0,A1,A2,A1,A1,A2,A0,64.8,A0
A5883,A0,A0,20.0,A0,A0,A0,A0,A0,A2,20.0,A0
A5884,A0,A0,40.0,A1,A2,A1,A1,A1,A1,42.35,
A5885,A0,A0,68.0,A0,A1,A2,A1,A1,A3,84.7,A0
A5886,A1,A0,62.0,A0,A1,A2,A1,A2,A3,89.8,A0
A5887,A0,A1,12.0,A0,A0,A1,A2,A1,A1,44.55,A1
A5888,A0,A1,71.0,A0,A1,A2,A1,A2,A3,116.3,A0
A5889,A0,A0,25.0,A0,A0,A0,A0,A0,A2,20.1,A0
A5890,A0,A0,57.0,A0,A0,A2,A1,A2,A0,97.55,A0
A5891,A1,A0,26.0,A0,A1,A2,A1,A2,A1,93.85,A1
A5892,A1,A1,17.0,A0,A0,A2,A1,A1,A1,89.15,A1
A5893,A0,A0,71.0,A0,A1,A0,A0,A0,A0,25.05,A0
A5894,A1,A1,56.0,A0,A1,A2,A1,A2,A1,104.75,A0
A5895,A0,A0,57.0,A0,A0,A1,A2,A1,A2,59.3,A0
A5896,A0,A0,46.0,A0,A0,A0,A0,A0,A2,19.25,A0
A5897,A0,A1,27.0,A0,A0,A0,A0,A0,A0,19.7,A0
A5898,A0,A1,56.0,A0,A1,A2,A1,A1,A1,86.4,A0
A5899,A0,A1,37.0,A0,A1,A2,A2,A1,A1,91.15,A0
A5900,A1,A1,18.0,A0,A1,A1,A1,A1,A0,58.4,A0
A5901,A0,A1,37.0,A0,A0,A1,A1,A1,A3,65.6,A0
A5902,A1,A1,1.0,A0,A1,A2,A2,A1,A1,76.45,A1
A5903,A0,A0,9.0,A0,A1,A2,A1,A1,A3,91.75,A1
A5904,A0,A0,47.0,A0,A1,A2,A2,A2,A0,110.85,A1
A5905,A0,A1,66.0,A0,A1,A1,A1,A2,A0,74.6,A0
A5906,A0,A1,58.0,A0,A0,A1,A1,A1,A3,70.1,A0
A5907,A0,A1,4.0,A0,A1,A0,A0,A0,A1,23.9,A0
A5908,A0,A1,30.0,A0,A0,A1,A1,A2,A3,85.35,A1
A5909,A0,A1,3.0,A0,A1,A2,A2,A1,A1,76.1,A0
A5910,A0,A0,64.0,A0,A0,A2,A1,A2,A0,104.05,A0
A5911,A0,A0,69.0,A0,A0,A1,A1,A1,A3,59.75,A0
A5912,A0,A1,35.0,A0,A1,A2,A2,A1,A0,75.35,A1
A5913,A0,A1,1.0,A0,A0,A1,A2,A1,A2,45.95,A1
A5914,A0,A1,66.0,A0,A0,A2,A1,A2,A1,99.5,A1
A5915,A0,A1,2.0,A0,A0,A1,A2,A2,A1,76.4,A1
A5916,A0,A0,19.0,A0,A1,A2,A2,A2,A1,83.65,A1
A5917,A0,A0,59.0,A0,A1,A1,A2,A1,A2,76.45,A0
A5918,A0,A1,11.0,A0,A1,A2,A2,A2,A1,86.2,A0
A5919,A0,A1,1.0,A0,A0,A1,A2,A1,A2,45.8,A0
A5920,A0,A1,21.0,A0,A1,A2,A2,A2,A1,84.1,A0
A5921,A0,A1,1.0,A0,A0,A1,A2,A1,A2,50.45,A1
A5922,A0,A1,70.0,A0,A0,A0,A0,A0,A3,19.7,A0
A5923,A0,A1,22.0,A0,A1,A1,A1,A1,A1,59.0,A1
A5924,A0,A0,72.0,A0,A1,A2,A1,A2,A1,103.4,A1
A5925,A0,A1,55.0,A0,A1,A2,A2,A2,A1,96.8,A1
A5926,A0,A0,24.0,A0,A0,A1,A2,A1,A2,53.6,A0
A5927,A0,A0,1.0,A1,A2,A1,A2,A1,A1,40.1,A1
A5928,A0,A1,31.0,A0,A1,A2,A1,A1,A1,81.15,A0
A5929,A1,A1,53.0,A1,A2,A1,A1,A2,A1,54.45,A1
A5930,A0,A0,24.0,A0,A1,A2,A2,A1,A2,79.65,A0
A5931,A0,A1,1.0,A0,A0,A1,A2,A1,A2,45.85,A1
A5932,A0,A0,58.0,A1,A2,A1,A2,A2,A2,59.75,A0
A5933,A1,A1,71.0,A0,A1,A2,A1,A2,A3,105.75,A0
A5934,A0,A1,42.0,A0,A1,A2,A2,A2,A1,100.3,A0
A5935,A0,A0,1.0,A0,A0,A2,A2,A1,A1,78.8,A1
A5936,A0,A0,27.0,A0,A1,A0,A0,A0,A1,24.5,
A5937,A0,A0,42.0,A0,A1,A2,A1,A1,A3,95.25,A1
A5938,A0,A1,28.0,A0,A0,A0,A0,A0,A2,20.25,A0
A5939,A0,A0,3.0,A1,A2,A1,A2,A1,A1,29.9,A0
A5940,A0,A1,3.0,A0,A1,A2,A2,A1,A0,75.1,A1
A5941,A0,A1,29.0,A0,A1,A0,A0,A0,A1,25.15,A0
A5942,A1,A0,7.0,A0,A1,A2,A2,A2,A1,101.95,A1
A5943,A0,A0,26.0,A0,A1,A0,A0,A0,A2,26.0,A0
A5944,A0,A1,22.0,A1,A2,A1,A2,A2,A1,50.6,A0
A5945,A0,A1,13.0,A0,A0,A0,A0,A0,A2,20.3,
A5946,A0,A0,12.0,A0,A0,A0,A0,A0,A2,19.0,A1
A5947,A0,A1,1.0,A0,A0,A2,A2,A2,A1,80.5,
A5948,A0,A0,6.0,A0,A0,A2,A2,A1,A1,69.8,A0
A5949,A0,A1,59.0,A0,A1,A2,A1,A2,A3,99.45,A0
A5950,A0,A0,54.0,A0,A1,A1,A1,A2,A1,86.2,A0
A5951,A0,A0,24.0,A0,A1,A1,A2,A2,A2,84.8,A0
A5952,A1,A0,70.0,A0,A1,A2,A1,A2,A3,104.45,A0
A5953,A0,A1,26.0,A0,A0,A2,A2,A2,A1,98.65,A0
A5954,A0,A0,72.0,A0,A1,A2,A1,A2,A3,100.55,A0
A5955,A0,A1,68.0,A0,A1,A1,A1,A2,A0,76.75,A0
A5956,A0,A1,41.0,A0,A1,A0,A0,A0,A3,25.25,A0
A5957,A1,A1,17.0,A0,A1,A2,A2,A1,A0,82.65,A0
A5958,A0,A1,4.0,A0,A0,A0,A0,A0,A1,19.85,A0
A5959,A0,A1,26.0,A0,A1,A2,A2,A1,A2,84.3,A0
A5960,A0,A0,68.0,A0,A1,A1,A1,A2,A0,70.8,A0
A5961,A1,A1,55.0,A0,A1,A2,A2,A2,A1,98.8,A1
A5962,A0,A0,46.0,A0,A0,A1,A1,A1,A0,64.2,A0
A5963,A0,A1,13.0,A0,A0,A2,A1,A1,A1,79.25,A1
A5964,A0,A0,13.0,A0,A0,A1,A2,A1,A3,44.8,A0
A5965,A0,A1,,A0,A1,A1,A2,A2,A3,70.95,A0
A5966,A0,A0,34.0,A1,A2,A1,A2,A1,A3,30.4,A0
A5967,A0,A0,71.0,A0,A0,A1,A2,A2,A1,82.55,A0
A5968,A1,A1,63.0,A0,A1,A2,A2,A2,A3,89.6,A0
A5969,A0,A0,37.0,A0,A0,A0,A0,A0,A1,19.35,A0
A5970,A0,A1,23.0,A0,A0,A0,A0,A0,A2,20.45,A0
,A0,A0,26.0,A0,A0,A1,A1,A2,A0,73.5,
A5972,A0,A0,7.0,A0,A0,A0,A0,A0,A2,20.25,A0
A5973,A0,A1,52.0,A0,A0,A0,A0,A0,A2,19.65,A0
A5974,A0,A0,21.0,A1,A2,A1,A2,A1,A1,26.05,A0
A5975,A0,A1,2.0,A0,A0,A1,A2,A1,A2,50.95,A0
A5976,A0,A0,72.0,A0,A1,A1,A1,A2,A3,79.5,A0
A5977,A0,A0,39.0,A0,A1,A0,A0,A0,A2,25.2,A0
A5978,A0,A1,23.0,A0,A1,A2,A1,A1,A1,79.15,A1
A5979,A0,A1,,A1,A2,A1,A2,A1,A1,29.65,A1
A5980,A0,A1,1.0,A0,A0,A0,A0,A0,A1,20.7,A0
A5981,A0,A1,2.0,A0,A0,A1,A2,A1,A1,44.45,A0
,A0,A0,72.0,A0,A1,A2,A1,A2,A3,110.3,A0
